股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sz300001,特锐德,3/22/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,23.99,25.57,23.75,24.41,167.885278,24.41,0.002053,29379000,727480000,0.035606,20141000000,24458000000,0,0,111.848315,7.402077,453.186789,14.144231,22.518,22.258,22.244,21.794667,23.121833,5日、10日均线金叉；5日、20日均线金叉；10日、20日均线金叉；,0.208985,-0.110429,0.63883,,69.063214,58.221705,90.746233,,22.134,24.91909,19.34891,75,61.111111,71.589749,61.401109,54.29258,0.074713,1.88813
sz300001,特锐德,3/21/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,24.75,24.77,23.82,24.36,167.541392,24.36,0.073601,33769900,817450000,0.040927,20100000000,24408000000,0,0,111.619212,7.386915,452.258508,14.115258,21.906,21.975,22.134,21.653667,23.176,1日、60日均线金叉；5日、30日均线金叉；,0.023994,-0.190283,0.428554,,64.198112,52.80095,86.992435,,22.0025,24.638827,19.366173,66.666667,58.333333,71.322186,61.217286,54.185467,0.041869,2.885404
sz300001,特锐德,3/18/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,22.69,22.69,22.69,22.69,156.05559,22.69,0.099855,1081500,24540000,0.001311,18722000000,22734000000,1,0,103.967156,6.880505,421.253922,13.147587,21.46,21.59,22.0025,21.482667,23.229,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；10日、30日均线金叉；5日、10日均线死叉；,-0.207381,-0.243852,0.072944,金叉,50.686889,47.102369,57.85593,金叉,21.909,24.527883,19.290117,66.666667,56.944444,61.134328,54.597178,50.470268,0,0.13022
sz300001,特锐德,3/11/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.4,20.67,20.1,20.63,141.887476,20.63,0.006341,3972300,81000000,0.004814,17022000000,20670000000,1,1,94.528093,6.255832,383.008744,11.953932,21.314,21.302,21.909,21.436333,23.302,5日、30日均线死叉；,-0.329646,-0.25297,-0.153351,,40.058112,45.310109,29.554117,,21.923,24.481169,19.364831,58.333333,54.166667,38.776914,43.737774,45.21884,0.027805,0.372841
sz300001,特锐德,3/10/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.35,21.72,20.37,20.5,140.993372,20.5,-0.039813,9596500,201910000,0.01163,16915000000,20540000000,0,0,93.932424,6.216411,380.595214,11.878604,21.484,21.439,21.923,21.463667,23.437333,5日、20日均线死叉；10日、30日均线死叉；,-0.27116,-0.233801,-0.074718,死叉,43.749449,47.936108,35.37613,死叉,21.975,24.479839,19.470161,50,54.166667,36.867033,42.948408,44.865308,0.063232,0.680746
sz300001,特锐德,3/9/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.57,22.19,21.02,21.35,146.839438,21.35,-0.035246,10098300,218470000,0.012238,17617000000,21392000000,0,0,97.827183,6.474164,396.375991,12.371132,21.998,21.588,21.975,21.469333,23.5955,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；,-0.179331,-0.224462,0.090261,,50.711892,50.029437,52.076801,,21.98,24.487513,19.472487,50,55.555556,44.416785,46.891558,46.75603,0.052869,0.586073
sz300001,特锐德,3/8/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.8,22.35,20.1,22.13,152.204064,22.13,0.007741,16777200,357640000,0.020333,18260000000,22173000000,0,0,101.401197,6.710691,410.857175,12.823098,22.044,21.815,21.98,21.513,23.7255,1日、10日均线金叉；5日、10日均线金叉；5日、20日均线金叉；10日、20日均线死叉；,-0.146061,-0.235744,0.179367,,51.835382,49.68821,56.129726,,21.915,24.422279,19.407721,58.333333,55.555556,52.663898,50.816057,48.555513,0.102459,0.919607
sz300001,特锐德,3/7/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.81,22.73,21.81,21.96,151.034851,21.96,0.022346,12826400,285010000,0.015545,18120000000,22003000000,0,0,100.622245,6.65914,407.701019,12.724593,21.72,21.976,21.915,21.541,23.845667,1日、20日均线金叉；1日、30日均线金叉；5日、30日均线金叉；,-0.180889,-0.258165,0.154552,,49.651569,48.614624,51.725459,金叉,21.816,24.377216,19.254784,58.333333,52.777778,51.011864,49.979681,48.13862,0.042831,0.727278
sz300001,特锐德,3/4/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,22.81,22.93,21.22,21.48,147.733542,21.48,-0.068921,21186800,468670000,0.025677,17724000000,21522000000,0,0,98.422852,6.513585,398.789522,12.446459,21.29,22.17,21.816,21.505,23.971167,1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；,-0.205403,-0.277484,0.144163,,47.973594,48.096152,47.72848,死叉,21.7695,24.358244,19.180756,50,51.388889,46.629168,47.676772,46.975918,0.074122,1.181772
sz300001,特锐德,3/3/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.7,23.7,21.63,23.07,158.669126,23.07,0.069045,25263600,569060000,0.030617,19036000000,23115000000,0,0,105.708342,6.995736,428.308858,13.367775,21.394,22.322,21.7695,21.459,24.119,1日、10日均线金叉；,-0.184831,-0.295505,0.221348,,49.96791,48.15743,53.588871,金叉,21.563,24.407447,18.718553,58.333333,51.388889,61.921165,55.425019,50.575365,0.095922,1.474968
sz300001,特锐德,3/2/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.49,21.76,20.18,21.58,148.421315,21.58,0.05217,15165400,318100000,0.01838,17806000000,21622000000,0,0,98.881059,6.543909,400.646084,12.504404,21.178,22.23,21.563,21.373333,24.2275,1日、5日均线金叉；1日、20日均线金叉；1日、30日均线金叉；5日、20日均线死叉；5日、30日均线死叉；,-0.317775,-0.323173,0.010796,金叉,38.015775,47.25219,19.542945,,21.493,24.501839,18.484161,58.333333,51.388889,48.811694,48.192495,46.923014,0.077036,0.828728
sz300001,特锐德,3/1/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.09,20.77,19.14,20.51,141.062149,20.51,0.035336,13738700,277380000,0.016651,16923000000,20550000000,0,0,93.978244,6.219443,380.78087,11.884399,21.586,22.293,21.493,21.277333,24.354167,,-0.33113,-0.324523,-0.013215,死叉,34.091332,51.870398,-1.466799,,21.429,24.808177,18.049823,50,51.388889,35.529152,41.997286,44.079093,0.082282,0.747652
sz300001,特锐德,2/29/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.78,21.8,19.8,19.81,136.247741,19.81,-0.099545,14285500,289780000,0.017313,16346000000,19849000000,0,0,90.770796,6.007175,367.784936,11.478788,22.232,22.415,21.429,21.272,24.513167,1日、20日均线死叉；1日、30日均线死叉；5日、10日均线死叉；,-0.234414,-0.322871,0.176915,,38.261059,60.759931,-6.736686,,21.5035,24.915863,18.091137,41.666667,54.166667,24.906135,37.516498,42.135273,0.090909,0.724225
sz300001,特锐德,2/26/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,22.59,22.8,21.1,22,151.30996,22,0.000455,17188000,379190000,0.02083,18153000000,22043000000,0,0,100.805528,6.67127,408.443644,12.74777,23.05,22.516,21.5035,21.276333,24.660667,,-0.036286,-0.344985,0.617399,,57.284292,72.009367,27.834142,,21.476,25.010118,17.941882,50,56.944444,43.663201,48.193585,47.03744,0.077308,0.770186
sz300001,特锐德,2/25/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,23.98,24.46,21.45,21.99,151.241182,21.99,-0.069009,31120400,724920000,0.037715,18145000000,22033000000,0,0,100.759707,6.668237,408.257988,12.741976,23.25,22.407,21.476,21.281333,24.805333,1日、5日均线死叉；1日、10日均线死叉；,-0.005857,-0.42216,0.832606,,72.53358,79.371904,58.856933,死叉,21.41,25.2199,17.6001,50,58.333333,43.501292,48.131798,47.010463,0.127434,1.275318
sz300001,特锐德,2/24/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,23.74,24.15,22.9,23.62,162.451875,23.62,-0.005055,15546400,366630000,0.018841,19490000000,23666000000,0,0,108.22848,7.162518,438.519949,13.68647,23.282,22.362,21.41,21.303,24.974833,,0.034085,-0.526236,1.120641,,84.745749,82.791066,88.655114,,21.362,25.111259,17.612741,58.333333,59.722222,71.357873,58.568949,51.074363,0.052654,0.701442
sz300001,特锐德,2/23/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,23.9,24.38,23,23.74,163.277202,23.74,-0.006695,20485800,488360000,0.024827,19589000000,23787000000,0,0,108.778329,7.198907,440.747823,13.756003,23,22.145,21.362,21.354333,25.1095,20日、30日均线金叉；,-0.081394,-0.666316,1.169843,,85.593199,81.813725,93.152148,,21.3235,24.991792,17.655208,58.333333,58.333333,74.275877,59.438759,51.387777,0.057741,0.894315
sz300001,特锐德,2/22/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,23.42,24.42,22.81,23.9,164.377638,23.9,0.03913,27242800,641540000,0.033016,19721000000,23947000000,0,0,109.51146,7.247425,443.718322,13.848714,22.598,21.854,21.3235,21.384667,25.2355,,-0.239822,-0.812546,1.145449,,85.593189,79.923988,96.931591,,21.1725,25.091988,17.253012,66.666667,56.944444,77.811323,60.537594,51.793893,0.07,1.247079
sz300001,特锐德,2/19/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,22.14,23.28,21.92,23,158.187685,23,0.038375,27615000,627480000,0.033467,18978000000,23045000000,0,0,105.387597,6.974509,427.009264,13.327214,21.982,21.462,21.1725,21.458333,25.388167,5日、30日均线金叉；10日、30日均线金叉；,-0.454836,-0.955728,1.001783,,83.898257,77.089387,97.515998,,21.0275,25.51293,16.54207,58.333333,54.166667,71.438748,56.379573,49.648838,0.0614,1.510122
sz300001,特锐德,2/18/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,22.1,22.6,21.68,22.15,152.341619,22.15,-0.002701,19927400,440500000,0.02415,18277000000,22193000000,0,0,101.492838,6.716756,411.228487,12.834687,21.564,21.217,21.0275,21.658333,25.5385,10日、20日均线金叉；,-0.63102,-1.08095,0.899862,,79.758001,73.684952,91.904099,,20.945,25.995377,15.894623,58.333333,52.777778,63.097413,52.001104,47.535876,0.041423,1.331156
sz300001,特锐德,2/17/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.74,22.8,21.55,22.21,152.754282,22.21,0.022089,19262500,424810000,0.023345,18326000000,22254000000,0,0,101.767762,6.73495,412.342424,12.869454,21.442,20.896,20.945,21.881,25.6545,1日、30日均线金叉；,-0.76017,-1.193433,0.866526,,78.922715,70.648427,95.471292,,20.7695,26.799912,14.739088,58.333333,51.388889,64.20034,52.341057,47.671204,0.057524,1.309247
sz300001,特锐德,2/16/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.38,21.99,21.11,21.73,149.452974,21.73,0.043708,15178700,329290000,0.018396,17930000000,21773000000,0,0,99.568369,6.589395,403.430927,12.59132,21.29,20.693,20.7695,22.102333,25.789833,1日、5日均线金叉；,-0.920065,-1.301749,0.763367,,76.02656,66.511283,95.057114,,20.7005,27.337911,14.063089,50,50,59.478276,49.941185,46.503597,0.042267,1.065217
sz300001,特锐德,2/15/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,19.7,21.1,19.7,20.82,143.194244,20.82,-0.004304,9449400,193510000,0.011452,17179000000,20861000000,0,0,95.398686,6.313447,386.536212,12.064026,21.11,20.443,20.7005,22.305,25.9465,,-1.061894,-1.39717,0.670551,,68.418371,61.753645,81.747824,,20.6565,28.003333,13.309667,50,48.611111,48.811157,45.140453,44.243275,0.066954,0.650729
sz300001,特锐德,2/5/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.58,21.83,20.9,20.91,143.813239,20.91,-0.029248,11032000,234170000,0.01337,17253000000,20951000000,0,0,95.811072,6.340739,388.207118,12.116176,20.942,20.491,20.6565,22.540667,26.1285,1日、5日均线死叉；,-1.134819,-1.480989,0.692338,,68.149185,58.421282,87.604993,,20.7185,28.422484,13.014516,50,48.611111,49.893648,45.536364,44.421166,0.043175,0.69177
sz300001,特锐德,2/4/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.6,21.97,21.2,21.54,148.146206,21.54,0.004196,18640700,402600000,0.022592,17773000000,21582000000,0,0,98.697776,6.53178,399.903459,12.481226,20.87,20.545,20.7185,22.777333,26.299833,5日、10日均线金叉；5日、20日均线金叉；,-1.220555,-1.567531,0.693951,,66.600368,53.55733,92.686445,,20.7735,28.79083,12.75617,50,47.222222,57.307297,48.251901,45.652527,0.035897,1.04102
sz300001,特锐德,2/3/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.48,22.04,20.1,21.45,147.527211,21.45,0.029765,16946200,353460000,0.020538,17699000000,21492000000,0,0,98.28539,6.504488,398.232553,12.429076,20.35,20.458,20.7735,22.999333,26.413333,1日、20日均线金叉；,-1.376378,-1.654275,0.555794,,56.918096,47.03581,76.682668,,20.959,29.073347,12.844653,50,47.222222,56.538499,47.844606,45.445492,0.093135,1.002536
sz300001,特锐德,2/2/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.05,21.25,20.05,20.83,143.263021,20.83,0.042543,16538000,344660000,0.020043,17187000000,20871000000,0,0,95.444507,6.31648,386.721868,12.069821,20.096,20.579,20.959,23.258667,26.525667,1日、10日均线金叉；,-1.54608,-1.723749,0.355338,,43.522508,42.094667,46.378189,金叉,21.15,29.421235,12.878765,50,45.833333,51.527532,45.116785,44.038072,0.06006,0.958775
sz300001,特锐德,2/1/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.5,20.51,19.3,19.98,137.416954,19.98,-0.027737,16580600,332160000,0.020095,16486000000,20019000000,0,0,91.549748,6.058726,370.941091,11.577293,19.776,20.793,21.15,23.531667,26.626667,,-1.677066,-1.768166,0.182201,,37.974525,41.380747,31.16208,,21.4565,29.77848,13.13452,41.666667,44.444444,44.173934,41.255589,42.074687,0.058881,0.916904
sz300001,特锐德,1/29/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,18.98,20.83,18.94,20.55,141.337258,20.55,0.085005,20825400,421920000,0.02524,16956000000,20590000000,0,0,94.161527,6.231573,381.523495,11.907576,20.04,20.883,21.4565,23.833,26.721333,1日、5日均线金叉；,-1.733312,-1.790941,0.115258,金叉,39.286929,43.083858,31.69307,,21.879,30.19265,13.56535,50,44.444444,48.265775,43.120389,43.04522,0.099789,1.197128
sz300001,特锐德,1/28/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,19.77,20.25,18.5,18.94,130.26412,18.94,-0.061447,13626500,267760000,0.016514,15628000000,18977000000,0,0,86.784395,5.743357,351.632846,10.974671,20.22,20.838,21.879,24.152667,26.7975,,-1.837928,-1.805349,-0.065159,死叉,35.868011,44.982323,17.639388,,22.3735,30.582775,14.164225,41.666667,43.055556,33.840903,35.5812,39.252179,0.08672,0.810409
sz300001,特锐德,1/27/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,19.24,20.67,18.11,20.18,138.792499,20.18,0.049402,18675000,356450000,0.022633,16651000000,20220000000,0,0,92.466161,6.119374,374.654215,11.693182,20.566,20.994,22.3735,24.449,26.898667,5日、10日均线死叉；,-1.780795,-1.797204,0.032818,金叉,45.957027,49.539479,38.792121,,22.807,30.957587,14.656413,50,43.055556,41.216966,39.254578,41.281374,0.133125,1.011896
sz300001,特锐德,1/26/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21,21.1,19.18,19.23,132.25866,19.23,-0.097183,20708700,414520000,0.025098,15867000000,19268000000,0,0,88.113195,5.831296,357.016876,11.14271,21.062,20.846,22.807,24.698333,26.950833,1日、10日均线死叉；,-1.808224,-1.801306,-0.013836,死叉,49.370322,51.330705,45.449556,死叉,23.236,31.239408,15.232592,41.666667,41.666667,31.714615,34.506043,38.964729,0.090141,1.014976
sz300001,特锐德,1/25/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.69,22.1,21.01,21.3,146.495552,21.3,-0.006993,13145100,284120000,0.015931,17575000000,21342000000,0,0,97.598079,6.459002,395.44771,12.342159,21.81,20.958,23.236,24.975333,27.045,,-1.720205,-1.799577,0.158743,,60.316353,52.310897,76.327266,,23.5655,31.534111,15.596889,41.666667,41.666667,44.891324,40.890547,42.463037,0.050816,0.600886
sz300001,特锐德,1/22/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.26,21.73,20.5,21.45,147.527211,21.45,0.037736,17916400,378390000,0.021713,17699000000,21492000000,0,0,98.28539,6.504488,398.232553,12.429076,21.726,20.822,23.5655,25.167667,27.147333,1日、10日均线金叉；,-1.793603,-1.819419,0.051632,金叉,58.735399,48.308169,79.58986,,23.8935,31.816049,15.970951,41.666667,40.277778,46.046597,41.399359,42.729447,0.059507,0.747445
sz300001,特锐德,1/21/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,22.01,23.09,20.6,20.67,142.162585,20.67,-0.08782,21832100,483970000,0.02646,17055000000,20711000000,0,0,94.711375,6.267961,383.751369,11.97711,21.456,20.892,23.8935,25.411,27.2215,1日、5日均线死叉；1日、10日均线死叉；,-1.87647,-1.825873,-0.101193,,55.059621,43.094554,78.989755,,24.27,32.069481,16.470519,41.666667,40.277778,39.274635,37.704423,40.881088,0.109885,0.860549
sz300001,特锐德,1/20/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,22.6,23.4,22.4,22.66,155.849258,22.66,-0.013496,28413400,650510000,0.034436,18697000000,22704000000,0,0,103.829694,6.871408,420.696953,13.130203,21.422,21.089,24.27,25.721667,27.314833,5日、10日均线金叉；,-1.875526,-1.813224,-0.124603,,56.328562,37.11202,94.761645,,24.5985,32.364678,16.832322,41.666667,38.888889,53.56997,44.225992,44.383364,0.043535,1.101753
sz300001,特锐德,1/19/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.69,22.97,20.3,22.97,157.981353,22.97,0.100096,28074000,602770000,0.034024,18953000000,23015000000,1,0,105.250135,6.965412,426.452296,13.309831,20.63,21.339,24.5985,25.938,27.3645,1日、10日均线金叉；,-2.049659,-1.797649,-0.50402,,43.359837,27.503749,75.072014,,24.901,32.63452,17.16748,41.666667,37.5,56.226731,45.345994,44.958359,0.127874,1.189561
sz300001,特锐德,1/18/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.11,21.42,19.53,20.88,143.606907,20.88,0.038806,23615100,491340000,0.028619,17229000000,20921000000,0,0,95.67361,6.331642,387.650149,12.098793,20.106,21.507,24.901,26.150333,27.400167,,-2.273666,-1.734646,-1.07804,,26.264246,19.575705,39.641327,,25.308,32.832383,17.783617,41.666667,34.722222,39.318906,35.205049,39.930303,0.09403,1.073659
sz300001,特锐德,1/15/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20,21.18,19.83,20.1,138.242281,20.1,-0.019512,24915200,508100000,0.030196,16585000000,20139000000,0,0,92.099596,6.095115,373.168966,11.646827,19.918,22.03,25.308,26.437333,27.4785,,-2.313709,-1.599891,-1.427636,,19.081903,16.231435,24.78284,金叉,25.81,32.967742,18.652258,33.333333,31.944444,31.034146,30.813286,37.901429,0.065854,1.179516
sz300001,特锐德,1/14/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.98,20.5,17.65,20.5,140.993372,20.5,0.096257,23928600,462740000,0.029,16915000000,20540000000,0,0,93.932424,6.216411,380.595214,11.878604,20.328,22.92,25.81,26.779,27.558167,1日、5日均线金叉；,-2.251747,-1.421437,-1.66062,,13.738286,14.806201,11.602458,,26.1765,32.984803,19.368197,41.666667,31.944444,32.957056,31.827373,38.541173,0.152406,1.198177
sz300001,特锐德,1/13/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.39,20.6,18.61,18.7,128.613466,18.7,-0.081081,17468600,344040000,0.021171,15430000000,18737000000,0,0,85.684699,5.670579,347.177097,10.835605,20.756,23.753,26.1765,27.081667,27.609667,,-2.180635,-1.213859,-1.933551,,8.531158,15.340158,-5.08684,,26.6245,32.634958,20.614042,33.333333,30.555556,12.664219,21.118709,33.716288,0.097789,1.076725
sz300001,特锐德,1/12/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,19.35,20.6,18.95,20.35,139.961713,20.35,0.020562,20047400,397560000,0.024297,16791000000,20390000000,0,0,93.245113,6.170925,377.810371,11.791688,22.048,24.768,26.6245,27.431,27.734833,,-1.874879,-0.972166,-1.805427,,12.400611,18.744657,-0.287483,,26.984,32.409686,21.558314,33.333333,29.166667,16.473075,24.33009,36.213783,0.082748,1.256655
sz300001,特锐德,1/11/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.59,21.88,19.94,19.94,137.141845,19.94,-0.099774,19256400,396290000,0.023338,16453000000,19979000000,0,1,91.366465,6.046596,370.198466,11.554115,22.908,25.514,26.984,27.754333,27.845333,30日、60日均线死叉；,-1.625353,-0.746487,-1.757731,,12.248829,21.916681,-7.086875,,27.3405,31.968451,22.712549,25,29.166667,10.925703,21.6151,35.068436,0.087585,1.141246
sz300001,特锐德,1/8/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,23.48,23.74,20.6,22.15,152.341619,22.15,-0.021643,19153200,430520000,0.023212,18277000000,22193000000,0,0,101.492838,6.716756,411.228487,12.834687,24.142,26.309,27.3405,28.045,27.956,,-1.241479,-0.526771,-1.429416,,18.373243,26.750607,1.618517,,27.6705,31.74071,23.60029,25,31.944444,15.570862,26.272797,38.653749,0.138693,1.168996
sz300001,特锐德,1/7/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,24.5,24.51,22.64,22.64,155.711704,22.64,-0.100159,5193500,120910000,0.006294,18681000000,22684000000,1,1,103.738052,6.865343,420.325641,13.118615,25.512,26.895,27.6705,28.329333,27.998167,20日、60日均线死叉；,-0.958477,-0.348094,-1.220766,,19.288787,30.939288,-4.012215,,28.038,31.437942,24.638058,33.333333,34.722222,16.898309,27.476127,39.512092,0.074324,0.29023
sz300001,特锐德,1/6/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,25.05,25.6,24.3,25.16,173.043572,25.16,0.02069,16114400,402890000,0.01953,20760000000,25209000000,0,0,115.284867,7.629507,467.111004,14.578814,26.75,27.451,28.038,28.646667,28.029,,-0.633213,-0.195498,-0.87543,,28.933181,36.764539,13.270464,,28.2375,31.435928,25.039072,33.333333,37.5,26.626835,35.042536,44.367874,0.052738,0.786557
sz300001,特锐德,1/5/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,24.06,25.88,23.5,24.65,169.535932,24.65,-0.055917,24648200,608940000,0.029873,20339000000,24698000000,0,0,112.948012,7.474855,457.642538,14.283297,27.488,27.858,28.2375,28.864667,28.006667,5日、60日均线死叉；10日、60日均线死叉；,-0.465429,-0.086069,-0.758719,,30.571332,40.680218,10.35356,,28.472,31.277786,25.666214,25,38.888889,18.736655,31.545353,43.009505,0.091153,1.149628
sz300001,特锐德,1/4/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,29,29.45,26.1,26.11,179.577411,26.11,-0.099655,16812300,462890000,0.020375,21544000000,26161000000,1,1,119.637833,7.917584,484.748343,15.129286,28.12,28.295,28.472,29.086333,27.956667,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；1日、60日均线死叉；,-0.192579,0.00877,-0.402699,,36.969826,45.734661,19.440157,死叉,28.641,31.262944,26.019056,33.333333,41.666667,25.201888,36.735357,46.09744,0.115517,0.867645
sz300001,特锐德,12/31/2015,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,28.84,29.97,28.84,29,199.454038,29,0.005897,26703800,785970000,0.032363,23929000000,29057000000,0,0,132.880014,8.793947,538.402985,16.803879,28.476,28.586,28.641,29.318,27.8625,,0.009824,0.059108,-0.098568,,55.325541,50.117078,65.742466,,28.7085,31.328594,26.088406,41.666667,44.444444,58.498594,52.369145,53.365645,0.039195,1.49484
sz300001,特锐德,12/30/2015,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,29.1,29.2,28.24,28.83,198.284824,28.83,-0.000693,18157600,519980000,0.022006,23788000000,28887000000,0,0,132.101062,8.742396,535.24683,16.705374,28.278,28.7,28.7085,29.418667,27.689167,,-0.026234,0.071429,-0.195326,,49.101268,47.512847,52.27811,金叉,28.746,31.367462,26.124538,41.666667,45.833333,55.624639,51.250446,52.947428,0.033276,1.170523
sz300001,特锐德,12/29/2015,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,27.99,28.96,27.68,28.85,198.422379,28.85,0.037397,20878900,593820000,0.025304,23805000000,28907000000,0,0,132.192704,8.748461,535.618142,16.716962,28.152,28.6,28.746,29.428,27.4905,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；,-0.054567,0.095845,-0.300822,,42.895323,46.718636,35.248696,,28.7625,31.389541,26.135459,50,47.222222,56.004866,51.380588,53.001017,0.046027,1.350034
sz300001,特锐德,12/28/2015,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,28.02,28.59,27.81,27.81,191.269544,27.81,-0.002868,14332100,402590000,0.017369,22947000000,27865000000,0,0,127.427351,8.433092,516.309897,16.114341,28.228,28.481,28.7625,29.477333,27.289667,5日、10日均线死叉；,-0.091972,0.133447,-0.450838,,38.452573,48.630293,18.097134,,28.8745,31.489371,26.259629,41.666667,45.833333,37.488393,44.685217,50.5046,0.027967,0.999257
sz300001,特锐德,12/25/2015,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,28.1,28.3,27.79,27.89,191.819763,27.89,-0.004284,9247500,259010000,0.011207,23013000000,27945000000,0,0,127.793917,8.457351,517.795147,16.160696,28.47,28.454,28.8745,29.588,27.118167,,-0.032486,0.189802,-0.444575,,46.035024,53.719153,30.666767,,28.913,31.495687,26.330313,41.666667,47.222222,38.527843,45.123379,50.703135,0.018208,0.626976
